Brand,Server Name,Server URL,Component Type,Component Name,Component Model,Part Number,Component URL,Datasheet URL,Description,Compatible Server,Compatible Server URL,Release Date,Capacity,Memory Type,Speed,Module Type,ECC,Registered/Unbuffered,CAS Latency,Voltage,Pin Count,Status,part_specifications_json
Kingston,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,Memory,128MB DDR 266MT/s ECC Unbuffered DIMM,KVR266X72C25,KVR266X72C25/128,,,DDR 266MT/s ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,03/08/2001 00:00:00.0000,128MB,DDR,266MT/s,DIMM,ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X72C25/128"", ""Component Name"": ""128MB DDR 266MT/s ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X72C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/08/2001 00:00:00.0000"", ""Capacity"": ""128MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- IT7 Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,Memory,256MB DDR 266MT/s ECC Unbuffered DIMM,KVR266X72C25,KVR266X72C25/256,,,DDR 266MT/s ECC Unbuffered DIMM CL2.5 1RX8 2.5V 184-pin,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,03/08/2001 00:00:00.0000,256MB,DDR,266MT/s,DIMM,ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X72C25/256"", ""Component Name"": ""256MB DDR 266MT/s ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X72C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/08/2001 00:00:00.0000"", ""Capacity"": ""256MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s ECC Unbuffered DIMM CL2.5 1RX8 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- IT7 Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,Memory,256MB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/256,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- IT7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard,03/05/2001 00:00:00.0000,256MB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/256"", ""Component Name"": ""256MB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/05/2001 00:00:00.0000"", ""Capacity"": ""256MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- IT7 Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12270/abit-it7-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,Memory,1GB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/1G,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,04/16/2002 00:00:00.0000,1GB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/1G"", ""Component Name"": ""1GB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""04/16/2002 00:00:00.0000"", ""Capacity"": ""1GB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A-133R (ATA133) Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,Memory,512MB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/512,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,03/13/2001 00:00:00.0000,512MB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/512"", ""Component Name"": ""512MB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/13/2001 00:00:00.0000"", ""Capacity"": ""512MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A-133R (ATA133) Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,Memory,128MB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/128,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,03/08/2001 00:00:00.0000,128MB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/128"", ""Component Name"": ""128MB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/08/2001 00:00:00.0000"", ""Capacity"": ""128MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A-133R (ATA133) Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,Memory,256MB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/256,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A-133R (ATA133) Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard,03/05/2001 00:00:00.0000,256MB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/256"", ""Component Name"": ""256MB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/05/2001 00:00:00.0000"", ""Capacity"": ""256MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A-133R (ATA133) Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/12220/abit-kr7a-133r-ata133-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,1GB SDRAM 133MHz Non-ECC Unbuffered DIMM,KVR133X64C3,KVR133X64C3/1G,,,SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,05/30/2002 00:00:00.0000,1GB,,133MHz,DIMM,Non-ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X64C3/1G"", ""Component Name"": ""1GB SDRAM 133MHz Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X64C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""05/30/2002 00:00:00.0000"", ""Capacity"": ""1GB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,512MB SDRAM 133MHz Non-ECC Unbuffered DIMM,KVR133X64C3,KVR133X64C3/512,,,SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,08/14/2000 00:00:00.0000,512MB,,133MHz,DIMM,Non-ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X64C3/512"", ""Component Name"": ""512MB SDRAM 133MHz Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X64C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""08/14/2000 00:00:00.0000"", ""Capacity"": ""512MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,512MB SDRAM 133MHz ECC Unbuffered DIMM,KVR133X72C3,KVR133X72C3/512,,,SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,06/09/2000 00:00:00.0000,512MB,,133MHz,DIMM,ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X72C3/512"", ""Component Name"": ""512MB SDRAM 133MHz ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X72C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""06/09/2000 00:00:00.0000"", ""Capacity"": ""512MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,128MB SDRAM 133MHz Non-ECC Unbuffered DIMM,KVR133X64C3,KVR133X64C3/128,,,SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,02/17/2000 00:00:00.0000,128MB,,133MHz,DIMM,Non-ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X64C3/128"", ""Component Name"": ""128MB SDRAM 133MHz Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X64C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""02/17/2000 00:00:00.0000"", ""Capacity"": ""128MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,256MB SDRAM 133MHz Non-ECC Unbuffered DIMM,KVR133X64C3,KVR133X64C3/256,,,SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,02/17/2000 00:00:00.0000,256MB,,133MHz,DIMM,Non-ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X64C3/256"", ""Component Name"": ""256MB SDRAM 133MHz Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X64C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""02/17/2000 00:00:00.0000"", ""Capacity"": ""256MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz Non-ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,128MB SDRAM 133MHz ECC Unbuffered DIMM,KVR133X72C3,KVR133X72C3/128,,,SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,02/17/2000 00:00:00.0000,128MB,,133MHz,DIMM,ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X72C3/128"", ""Component Name"": ""128MB SDRAM 133MHz ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X72C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""02/17/2000 00:00:00.0000"", ""Capacity"": ""128MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,Memory,256MB SDRAM 133MHz ECC Unbuffered DIMM,KVR133X72C3,KVR133X72C3/256,,,SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin,ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards,https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards,02/17/2000 00:00:00.0000,256MB,,133MHz,DIMM,ECC,Unbuffered,CL3,3.3V,168,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR133X72C3/256"", ""Component Name"": ""256MB SDRAM 133MHz ECC Unbuffered DIMM"", ""Component Model"": ""KVR133X72C3"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""02/17/2000 00:00:00.0000"", ""Capacity"": ""256MB"", ""Speed"": ""133MHz"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL3"", ""Voltage"": ""3.3V"", ""Pin Count"": ""168""}, ""Description"": {""Description"": ""SDRAM 133MHz ECC Unbuffered DIMM CL3 3.3V 168-pin""}, ""Compatibility"": {""Server"": ""ABIT- BW7/BW7-RAID/BL7/BL7-RAID Motherboards"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11403/abit-bw7-bw7-raid-bl7-bl7-raid-motherboards""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,Memory,1GB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/1G,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,04/16/2002 00:00:00.0000,1GB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/1G"", ""Component Name"": ""1GB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""04/16/2002 00:00:00.0000"", ""Capacity"": ""1GB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A - RAID Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,Memory,1GB DDR 266MT/s ECC Unbuffered DIMM,KVR266X72C25,KVR266X72C25/1G,,,DDR 266MT/s ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,04/16/2002 00:00:00.0000,1GB,DDR,266MT/s,DIMM,ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X72C25/1G"", ""Component Name"": ""1GB DDR 266MT/s ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X72C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""04/16/2002 00:00:00.0000"", ""Capacity"": ""1GB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A - RAID Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
Kingston,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,Memory,512MB DDR 266MT/s Non-ECC Unbuffered DIMM,KVR266X64C25,KVR266X64C25/512,,,DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin,ABIT- KR7A - RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard,03/13/2001 00:00:00.0000,512MB,DDR,266MT/s,DIMM,Non-ECC,Unbuffered,CL2,2.5V,184,Discontinued: Get support,"{""General"": {""Part Number"": ""KVR266X64C25/512"", ""Component Name"": ""512MB DDR 266MT/s Non-ECC Unbuffered DIMM"", ""Component Model"": ""KVR266X64C25"", ""Component Type"": ""Memory""}, ""Specifications"": {""Release Date"": ""03/13/2001 00:00:00.0000"", ""Capacity"": ""512MB"", ""Memory Type"": ""DDR"", ""Speed"": ""266MT/s"", ""Module Type"": ""DIMM"", ""ECC"": ""Non-ECC"", ""Registered/Unbuffered"": ""Unbuffered"", ""CAS Latency"": ""CL2"", ""Voltage"": ""2.5V"", ""Pin Count"": ""184""}, ""Description"": {""Description"": ""DDR 266MT/s Non-ECC Unbuffered DIMM CL2.5 2.5V 184-pin""}, ""Compatibility"": {""Server"": ""ABIT- KR7A - RAID Motherboard"", ""Server URL"": ""https://www.kingston.com/en/memory/search/discontinuedmodel/11439/abit-kr7a-raid-motherboard""}, ""Status"": {""Status"": ""Discontinued: Get support""}}"
